job,item,tube_type,selected_machine,machines,calculated_setup_time,tool,setuptime_material,setuptime_coil,duration_machine,duration_manual,shift,latest_start,calculated_start,calculated_end,planned_start,planned_end,final_start,final_end,setup_time,status,jobStartDelay,jobEndDelay,start,end
92021740705,50AA1001,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:16:28.800000,0 days 00:15:30,W01S3,2022-05-13 08:19:02,,,,,2022-03-07 13:12:19,2022-03-07 13:28:47,0 days 00:17:00,JobStatus.UNPLANNED,12316339.0,0,2021-10-16 00:00:00,2022-05-13 09:09:00
92021740823,55AA0470,AA,1532,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:16:25.800000,0 days 00:15:32.400000,W01S3,2022-05-12 19:59:08,,,,,2022-03-07 13:40:51,2022-03-07 13:57:17,0 days 00:17:00,JobStatus.UNPLANNED,12490851.0,0,2021-10-14 00:00:00,2022-05-12 20:49:00
92021965934,60APK8000,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:16:18.600000,0 days 00:10:00,W01S3,2022-05-24 08:04:22,,,,,2022-03-07 13:33:19,2022-03-07 13:49:37,0 days 00:17:00,JobStatus.UNPLANNED,10589599.0,0,2021-11-05 00:00:00,2022-05-24 08:54:00
92021955386,55AA0520,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:16:15.600000,0 days 00:15:25.800000,W01S3,2022-05-23 08:04:28,,,,,2022-03-07 13:46:19,2022-03-07 14:02:34,0 days 00:17:00,JobStatus.UNPLANNED,9294379.0,0,2021-11-20 00:00:00,2022-05-23 08:54:00
92021965779,50AA2501,AA,1533,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:16:06.600000,0 days 00:10:23.400000,W01S3,2022-05-20 08:19:46,,,,,2022-03-07 14:17:42,2022-03-07 14:33:49,0 days 00:17:00,JobStatus.UNPLANNED,9469062.0,0,2021-11-18 00:00:00,2022-05-20 09:09:00
92021640616,50AA61200,AA,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:16:00,0 days 00:15:21,W01S3,2022-05-05 20:00:00,,,,,2022-03-07 14:14:19,2022-03-07 14:30:19,0 days 00:17:00,JobStatus.UNPLANNED,14220859.0,0,2021-09-24 00:00:00,2022-05-05 20:49:00
92021965917,60AA0595,AA,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:49.200000,0 days 00:15:19.200000,W01S3,2022-05-20 08:20:21,,,,,2022-03-07 14:47:19,2022-03-07 15:03:08,0 days 00:17:00,JobStatus.UNPLANNED,10162039.0,0,2021-11-10 00:00:00,2022-05-20 09:09:00
92021965916,60AA0530,AA,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.800000,0 days 00:15:17.400000,W01S3,2022-05-20 08:20:32,,,,,2022-03-07 15:06:36,2022-03-07 15:22:20,0 days 00:17:00,JobStatus.UNPLANNED,10076796.0,0,2021-11-11 00:00:00,2022-05-20 09:09:00
92021955704,70AA1150,AA,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.200000,0 days 00:15:13.800000,W01S3,2022-05-20 08:20:33,,,,,2022-03-14 20:44:19,2022-03-14 21:00:02,0 days 00:17:00,JobStatus.UNPLANNED,11825059.0,0,2021-10-29 00:00:00,2022-05-20 09:09:00
92021158940,52AA0700,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 002,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.200000,0 days 00:10:15.600000,W01S3,2022-05-24 20:00:33,,,,,2022-03-07 14:20:19,2022-03-07 14:36:02,0 days 00:17:00,JobStatus.UNPLANNED,5149219.0,0,2022-01-07 00:00:00,2022-05-24 20:49:00
92021640762,60APK0420,APK,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:39.600000,0 days 00:15:17.400000,W01S3,2022-05-05 20:00:40,,,,,2022-03-07 15:35:36,2022-03-07 15:51:16,0 days 00:17:00,JobStatus.UNPLANNED,15176136.0,0,2021-09-13 00:00:00,2022-05-05 20:49:00
92021376981,60AA01,AA,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:33,0 days 00:15:33,W01S3,2022-06-03 02:20:54,,,,,2022-03-07 15:55:52,2022-03-07 16:11:25,0 days 00:17:00,JobStatus.UNPLANNED,1612552.0,0,2022-02-17 00:00:00,2022-06-03 03:09:00
92021377167,63AA0430,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:30.600000,0 days 00:10:12,W01S3,2022-06-03 02:20:58,,,,,2022-03-14 21:17:19,2022-03-14 21:32:49,0 days 00:17:00,JobStatus.UNPLANNED,3273439.0,0,2022-02-05 00:00:00,2022-06-03 03:09:00
92021377176,63AA1575,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:28.200000,0 days 00:10:09,W01S3,2022-06-02 20:01:03,,,,,2022-03-14 21:50:19,2022-03-15 06:05:47,0 days 00:17:00,JobStatus.UNPLANNED,3448219.0,0,2022-02-03 00:00:00,2022-06-02 20:49:00
92021158938,52AA0300,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 002,0 days 00:15:00,0 days 00:02:00,0 days 00:15:21,0 days 00:10:22.800000,W01S3,2022-05-24 20:01:18,,,,,2022-03-07 14:53:19,2022-03-07 15:08:40,0 days 00:17:00,JobStatus.UNPLANNED,6706399.0,0,2021-12-20 00:00:00,2022-05-24 20:49:00
92021377168,63AA0500,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:18,0 days 00:10:06.600000,W01S3,2022-06-03 02:21:24,,,,,2022-03-15 06:23:19,2022-03-15 06:38:37,0 days 00:17:00,JobStatus.UNPLANNED,3219799.0,0,2022-02-06 00:00:00,2022-06-03 03:09:00
92021966097,63AA0340,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:12,0 days 00:15:04.200000,W01S3,2022-05-19 20:01:36,,,,,2022-03-15 06:56:19,2022-03-15 07:11:31,0 days 00:17:00,JobStatus.UNPLANNED,12380179.0,0,2021-10-23 00:00:00,2022-05-19 20:49:00
92021640902,63AA0420,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:12,0 days 00:15:10.800000,W01S3,2022-05-06 08:21:36,,,,,2022-03-15 07:29:19,2022-03-15 07:44:31,0 days 00:17:00,JobStatus.UNPLANNED,15146959.0,0,2021-09-21 00:00:00,2022-05-06 09:09:00
92021377150,63AA0320,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:11.400000,0 days 00:10:04.800000,W01S3,2022-06-03 02:21:37,,,,,2022-03-15 08:02:19,2022-03-15 08:17:30,0 days 00:17:00,JobStatus.UNPLANNED,3139339.0,0,2022-02-07 00:00:00,2022-06-03 03:09:00
92021966107,63AA0420,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:11.400000,0 days 00:15:04.200000,W01S3,2022-05-23 08:06:37,,,,,2022-03-15 08:35:19,2022-03-15 08:50:30,0 days 00:17:00,JobStatus.UNPLANNED,11435719.0,0,2021-11-03 00:00:00,2022-05-23 08:54:00
92021376907,55AA0300,AA,1537,1537,,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:15:10.800000,0 days 00:10:04.800000,W01S3,2022-04-06 02:21:38,,,,,2022-03-25 20:31:19,2022-03-25 20:46:29,0 days 00:17:00,JobStatus.UNPLANNED,2233879.0,0,2022-02-28 00:00:00,2022-04-06 03:09:00
92021966086,63AA0310,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:10.800000,0 days 00:15:04.800000,W01S3,2022-05-19 20:01:38,,,,,2022-03-15 09:08:19,2022-03-15 09:23:29,0 days 00:17:00,JobStatus.UNPLANNED,12301699.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021966078,63AA0195,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:01.800000,0 days 00:15:00.600000,W01S3,2022-05-23 08:06:56,,,,,2022-03-15 09:41:19,2022-03-15 09:56:20,0 days 00:17:00,JobStatus.UNPLANNED,11353279.0,0,2021-11-04 00:00:00,2022-05-23 08:54:00
